NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;
7;1;33;2:04.503;0;;33.325;0;59.802;0;31.376;0;202.5;1:32:59.146;15:04:02.708;0:33.325;0:59.802;0:31.376;302.7;Mike CONWAY;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;1;34;2:01.388;0;;33.540;0;57.899;0;29.949;0;207.7;1:35:00.534;15:06:04.096;0:33.540;0:57.899;0:29.949;277.8;Mike CONWAY;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;1;35;2:00.487;0;;35.038;0;56.106;0;29.343;0;209.3;1:37:01.021;15:08:04.583;0:35.038;0:56.106;0:29.343;296.1;Mike CONWAY;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;1;36;1:59.443;0;;34.055;0;56.114;0;29.274;3;211.1;1:39:00.464;15:10:04.026;0:34.055;0:56.114;0:29.274;305.2;Mike CONWAY;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;1;37;2:00.720;0;;33.272;0;56.298;0;31.150;0;208.9;1:41:01.184;15:12:04.746;0:33.272;0:56.298;0:31.150;309.6;Mike CONWAY;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;1;38;1:59.095;0;;33.025;0;56.460;0;29.610;0;211.7;1:43:00.279;15:14:03.841;0:33.025;0:56.460;0:29.610;307.0;Mike CONWAY;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;1;39;1:57.394;3;;32.780;0;55.068;0;29.546;0;214.8;1:44:57.673;15:16:01.235;0:32.780;0:55.068;0:29.546;306.1;Mike CONWAY;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;1;40;1:58.314;0;;32.671;0;54.913;1;30.730;0;213.1;1:46:55.987;15:17:59.549;0:32.671;0:54.913;0:30.730;304.4;Mike CONWAY;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;1;41;1:59.445;0;;32.521;1;56.679;0;30.245;0;211.1;1:48:55.432;15:19:58.994;0:32.521;0:56.679;0:30.245;291.3;Mike CONWAY;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;1;42;1:58.643;0;;32.709;0;55.807;0;30.127;0;212.5;1:50:54.075;15:21:57.637;0:32.709;0:55.807;0:30.127;295.3;Mike CONWAY;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;1;43;1:59.858;0;;32.733;0;56.905;0;30.220;0;210.4;1:52:53.933;15:23:57.495;0:32.733;0:56.905;0:30.220;297.7;Mike CONWAY;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;1;44;1:58.994;0;;32.837;0;56.233;0;29.924;0;211.9;1:54:52.927;15:25:56.489;0:32.837;0:56.233;0:29.924;302.7;Mike CONWAY;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;1;45;2:05.414;0;B;33.402;0;55.979;0;36.033;0;201.0;1:56:58.341;15:28:01.903;0:33.402;0:55.979;0:36.033;301.0;Mike CONWAY;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;2;46;5:41.457;0;;2:12.351;0;2:08.432;0;1:20.674;0;73.8;2:02:39.798;15:33:43.360;2:12.351;2:08.432;1:20.674;79.9;Kamui KOBAYASHI;0:00:53.127;LMP1;H;Toyota Gazoo Racing;Toyota;
7;2;47;2:01.263;0;;34.752;0;56.813;0;29.698;0;207.9;2:04:41.061;15:35:44.623;0:34.752;0:56.813;0:29.698;289.0;Kamui KOBAYASHI;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;2;48;1:57.394;0;;32.905;0;54.863;0;29.626;1;214.8;2:06:38.455;15:37:42.017;0:32.905;0:54.863;0:29.626;295.3;Kamui KOBAYASHI;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;2;49;1:59.041;0;;32.341;3;56.924;0;29.776;0;211.8;2:08:37.496;15:39:41.058;0:32.341;0:56.924;0:29.776;297.7;Kamui KOBAYASHI;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;2;50;1:58.306;0;;33.871;0;54.741;2;29.694;0;213.1;2:10:35.802;15:41:39.364;0:33.871;0:54.741;0:29.694;294.5;Kamui KOBAYASHI;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;2;51;1:57.536;0;;32.772;0;54.787;0;29.977;0;214.5;2:12:33.338;15:43:36.900;0:32.772;0:54.787;0:29.977;297.7;Kamui KOBAYASHI;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;2;52;2:05.010;0;B;32.707;0;55.695;0;36.608;0;201.7;2:14:38.348;15:45:41.910;0:32.707;0:55.695;0:36.608;297.7;Kamui KOBAYASHI;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;2;53;5:27.152;0;;1:58.084;0;2:07.634;0;1:21.434;0;77.1;2:20:05.500;15:51:09.062;1:58.084;2:07.634;1:21.434;79.7;Kamui KOBAYASHI;0:00:39.119;LMP1;H;Toyota Gazoo Racing;Toyota;
7;2;54;2:02.816;0;;34.147;0;57.741;0;30.928;0;205.3;2:22:08.316;15:53:11.878;0:34.147;0:57.741;0:30.928;296.1;Kamui KOBAYASHI;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;2;55;1:59.328;0;;34.214;0;55.357;0;29.757;0;211.3;2:24:07.644;15:55:11.206;0:34.214;0:55.357;0:29.757;301.0;Kamui KOBAYASHI;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;2;56;1:58.334;0;;32.974;0;55.597;0;29.763;0;213.1;2:26:05.978;15:57:09.540;0:32.974;0:55.597;0:29.763;299.3;Kamui KOBAYASHI;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;2;57;1:58.892;0;;33.088;0;56.104;0;29.700;0;212.1;2:28:04.870;15:59:08.432;0:33.088;0:56.104;0:29.700;298.5;Kamui KOBAYASHI;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;2;58;2:00.897;0;;33.816;0;56.798;0;30.283;0;208.6;2:30:05.767;16:01:09.329;0:33.816;0:56.798;0:30.283;297.7;Kamui KOBAYASHI;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;2;59;1:59.614;0;;32.857;0;56.306;0;30.451;0;210.8;2:32:05.381;16:03:08.943;0:32.857;0:56.306;0:30.451;294.5;Kamui KOBAYASHI;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;2;60;2:01.518;0;;32.817;0;57.756;0;30.945;0;207.5;2:34:06.899;16:05:10.461;0:32.817;0:57.756;0:30.945;299.3;Kamui KOBAYASHI;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;2;61;2:01.970;0;;32.720;0;58.848;0;30.402;0;206.7;2:36:08.869;16:07:12.431;0:32.720;0:58.848;0:30.402;311.4;Kamui KOBAYASHI;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;2;62;2:02.345;0;;33.634;0;57.575;0;31.136;0;206.1;2:38:11.214;16:09:14.776;0:33.634;0:57.575;0:31.136;307.0;Kamui KOBAYASHI;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;2;63;1:58.247;0;;32.766;0;55.498;0;29.983;0;213.2;2:40:09.461;16:11:13.023;0:32.766;0:55.498;0:29.983;306.1;Kamui KOBAYASHI;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;2;64;1:57.970;0;;32.754;0;55.459;0;29.757;0;213.7;2:42:07.431;16:13:10.993;0:32.754;0:55.459;0:29.757;303.5;Kamui KOBAYASHI;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;2;65;1:59.479;0;;32.832;0;56.173;0;30.474;0;211.0;2:44:06.910;16:15:10.472;0:32.832;0:56.173;0:30.474;292.1;Kamui KOBAYASHI;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;2;66;1:58.170;0;;32.814;0;55.537;0;29.819;0;213.4;2:46:05.080;16:17:08.642;0:32.814;0:55.537;0:29.819;293.7;Kamui KOBAYASHI;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;2;67;1:59.793;0;;32.842;0;56.030;0;30.921;0;210.5;2:48:04.873;16:19:08.435;0:32.842;0:56.030;0:30.921;293.7;Kamui KOBAYASHI;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;2;68;2:32.296;0;B;44.899;0;1:05.037;0;42.360;0;165.6;2:50:37.169;16:21:40.731;0:44.899;1:05.037;0:42.360;211.6;Kamui KOBAYASHI;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;3;69;13:16.652;0;;11:50.839;0;56.075;0;29.738;1;31.7;3:03:53.821;16:34:57.383;11:50.839;0:56.075;0:29.738;303.5;Jose Maria LOPEZ;0:11:27.177;LMP1;H;Toyota Gazoo Racing;Toyota;
7;3;70;1:59.202;0;;33.522;0;55.916;0;29.764;0;211.5;3:05:53.023;16:36:56.585;0:33.522;0:55.916;0:29.764;300.2;Jose Maria LOPEZ;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;3;71;1:58.769;0;;32.882;0;56.103;0;29.784;0;212.3;3:07:51.792;16:38:55.354;0:32.882;0:56.103;0:29.784;296.1;Jose Maria LOPEZ;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;3;72;1:59.803;0;;32.968;0;57.003;0;29.832;0;210.5;3:09:51.595;16:40:55.157;0:32.968;0:57.003;0:29.832;296.1;Jose Maria LOPEZ;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;3;73;2:00.186;0;;32.871;0;57.321;0;29.994;0;209.8;3:11:51.781;16:42:55.343;0:32.871;0:57.321;0:29.994;301.0;Jose Maria LOPEZ;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;3;74;1:58.536;0;;32.971;0;55.762;0;29.803;0;212.7;3:13:50.317;16:44:53.879;0:32.971;0:55.762;0:29.803;301.8;Jose Maria LOPEZ;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;3;75;1:59.701;0;;32.893;0;56.382;0;30.426;0;210.6;3:15:50.018;16:46:53.580;0:32.893;0:56.382;0:30.426;297.7;Jose Maria LOPEZ;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;3;76;1:58.421;0;;32.802;1;55.581;1;30.038;0;212.9;3:17:48.439;16:48:52.001;0:32.802;0:55.581;0:30.038;297.7;Jose Maria LOPEZ;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;3;77;1:59.130;0;;33.064;0;56.137;0;29.929;0;211.7;3:19:47.569;16:50:51.131;0:33.064;0:56.137;0:29.929;300.2;Jose Maria LOPEZ;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;3;78;2:03.072;0;;33.942;0;57.890;0;31.240;0;204.9;3:21:50.641;16:52:54.203;0:33.942;0:57.890;0:31.240;297.7;Jose Maria LOPEZ;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;3;79;2:44.617;0;B;40.342;0;1:11.560;0;52.715;0;153.2;3:24:35.258;16:55:38.820;0:40.342;1:11.560;0:52.715;244.6;Jose Maria LOPEZ;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;3;80;3:00.441;0;;1:13.705;0;1:11.724;0;35.012;0;139.7;3:27:35.699;16:58:39.261;1:13.705;1:11.724;0:35.012;201.4;Jose Maria LOPEZ;0:00:46.532;LMP1;H;Toyota Gazoo Racing;Toyota;
7;3;81;2:23.042;0;;38.925;0;1:09.675;0;34.442;0;176.3;3:29:58.741;17:01:02.303;0:38.925;1:09.675;0:34.442;227.6;Jose Maria LOPEZ;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;3;82;2:19.906;0;;36.956;0;1:08.872;0;34.078;0;180.2;3:32:18.647;17:03:22.209;0:36.956;1:08.872;0:34.078;272.9;Jose Maria LOPEZ;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;3;83;2:18.052;0;;36.209;0;1:07.917;0;33.926;0;182.6;3:34:36.699;17:05:40.261;0:36.209;1:07.917;0:33.926;285.9;Jose Maria LOPEZ;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;3;84;2:19.767;0;;36.631;0;1:08.264;0;34.872;0;180.4;3:36:56.466;17:08:00.028;0:36.631;1:08.264;0:34.872;268.2;Jose Maria LOPEZ;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;3;85;2:18.432;0;;35.953;0;1:08.235;0;34.244;0;182.1;3:39:14.898;17:10:18.460;0:35.953;1:08.235;0:34.244;268.2;Jose Maria LOPEZ;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;3;86;2:18.190;0;;37.218;0;1:07.278;0;33.694;0;182.5;3:41:33.088;17:12:36.650;0:37.218;1:07.278;0:33.694;280.0;Jose Maria LOPEZ;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;3;87;2:15.404;0;;35.881;0;1:06.774;0;32.749;0;186.2;3:43:48.492;17:14:52.054;0:35.881;1:06.774;0:32.749;256.2;Jose Maria LOPEZ;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;3;88;2:16.627;0;;35.634;0;1:06.202;0;34.791;0;184.5;3:46:05.119;17:17:08.681;0:35.634;1:06.202;0:34.791;273.6;Jose Maria LOPEZ;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;3;89;2:14.227;0;;35.460;0;1:05.725;0;33.042;0;187.8;3:48:19.346;17:19:22.908;0:35.460;1:05.725;0:33.042;272.3;Jose Maria LOPEZ;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;3;90;2:15.612;0;;35.669;0;1:06.506;0;33.437;0;185.9;3:50:34.958;17:21:38.520;0:35.669;1:06.506;0:33.437;262.4;Jose Maria LOPEZ;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;3;91;2:13.068;0;;35.436;0;1:05.113;0;32.519;0;189.5;3:52:48.026;17:23:51.588;0:35.436;1:05.113;0:32.519;278.6;Jose Maria LOPEZ;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;3;92;2:13.461;0;;35.135;0;1:05.629;0;32.697;0;188.9;3:55:01.487;17:26:05.049;0:35.135;1:05.629;0:32.697;263.0;Jose Maria LOPEZ;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;3;93;2:15.984;0;;36.789;0;1:05.645;0;33.550;0;185.4;3:57:17.471;17:28:21.033;0:36.789;1:05.645;0:33.550;249.7;Jose Maria LOPEZ;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;3;94;2:12.303;0;;36.302;0;1:03.954;0;32.047;0;190.6;3:59:29.774;17:30:33.336;0:36.302;1:03.954;0:32.047;270.9;Jose Maria LOPEZ;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;3;95;2:09.908;0;;34.820;0;1:02.970;0;32.118;0;194.1;4:01:39.682;17:32:43.244;0:34.820;1:02.970;0:32.118;264.9;Jose Maria LOPEZ;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;3;96;2:10.095;0;;35.059;0;1:02.818;0;32.218;0;193.8;4:03:49.777;17:34:53.339;0:35.059;1:02.818;0:32.218;272.3;Jose Maria LOPEZ;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;3;97;2:10.492;0;;34.456;0;1:03.638;0;32.398;0;193.2;4:06:00.269;17:37:03.831;0:34.456;1:03.638;0:32.398;278.6;Jose Maria LOPEZ;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;3;98;2:09.568;0;;34.558;0;1:02.426;0;32.584;0;194.6;4:08:09.837;17:39:13.399;0:34.558;1:02.426;0:32.584;279.3;Jose Maria LOPEZ;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;3;99;2:22.994;0;B;35.643;0;1:05.120;0;42.231;0;176.3;4:10:32.831;17:41:36.393;0:35.643;1:05.120;0:42.231;271.6;Jose Maria LOPEZ;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;3;100;3:08.712;0;;1:24.725;0;1:09.478;0;34.509;0;133.6;4:13:41.543;17:44:45.105;1:24.725;1:09.478;0:34.509;235.6;Jose Maria LOPEZ;0:00:59.034;LMP1;H;Toyota Gazoo Racing;Toyota;
7;3;101;2:17.980;0;;36.530;0;1:07.579;0;33.871;0;182.7;4:15:59.523;17:47:03.085;0:36.530;1:07.579;0:33.871;253.2;Jose Maria LOPEZ;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;3;102;2:32.371;0;;37.420;0;1:09.381;0;45.570;0;165.5;4:18:31.894;17:49:35.456;0:37.420;1:09.381;0:45.570;262.4;Jose Maria LOPEZ;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;3;103;4:21.898;0;;59.097;0;2:01.814;0;1:20.987;0;96.3;4:22:53.792;17:53:57.354;0:59.097;2:01.814;1:20.987;144.1;Jose Maria LOPEZ;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;3;104;5:01.414;0;;1:39.327;0;2:08.657;0;1:13.430;0;83.7;4:27:55.206;17:58:58.768;1:39.327;2:08.657;1:13.430;74.2;Jose Maria LOPEZ;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;3;105;3:50.774;0;;1:13.390;0;1:37.663;0;59.721;0;109.3;4:31:45.980;18:02:49.542;1:13.390;1:37.663;0:59.721;100.1;Jose Maria LOPEZ;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;3;106;3:35.655;0;;1:00.845;0;1:38.005;0;56.805;0;116.9;4:35:21.635;18:06:25.197;1:00.845;1:38.005;0:56.805;136.0;Jose Maria LOPEZ;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;3;107;3:24.953;0;;57.653;0;1:33.278;0;54.022;0;123.0;4:38:46.588;18:09:50.150;0:57.653;1:33.278;0:54.022;148.0;Jose Maria LOPEZ;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;3;108;3:20.912;0;;54.910;0;1:33.733;0;52.269;0;125.5;4:42:07.500;18:13:11.062;0:54.910;1:33.733;0:52.269;164.4;Jose Maria LOPEZ;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;3;109;3:35.816;0;;54.451;0;1:39.123;0;1:02.242;0;116.8;4:45:43.316;18:16:46.878;0:54.451;1:39.123;1:02.242;165.2;Jose Maria LOPEZ;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;3;110;2:29.906;0;;41.088;0;1:13.065;0;35.753;0;168.2;4:48:13.222;18:19:16.784;0:41.088;1:13.065;0:35.753;217.6;Jose Maria LOPEZ;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;3;111;2:20.870;0;;37.075;0;1:09.040;0;34.755;0;179.0;4:50:34.092;18:21:37.654;0:37.075;1:09.040;0:34.755;256.2;Jose Maria LOPEZ;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;3;112;2:18.931;0;;36.478;0;1:07.943;0;34.510;0;181.5;4:52:53.023;18:23:56.585;0:36.478;1:07.943;0:34.510;261.1;Jose Maria LOPEZ;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;3;113;2:19.492;0;;36.371;0;1:08.936;0;34.185;0;180.8;4:55:12.515;18:26:16.077;0:36.371;1:08.936;0:34.185;259.9;Jose Maria LOPEZ;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;3;114;2:18.948;0;;36.460;0;1:07.722;0;34.766;0;181.5;4:57:31.463;18:28:35.025;0:36.460;1:07.722;0:34.766;267.6;Jose Maria LOPEZ;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;3;115;2:19.292;0;;35.999;0;1:08.398;0;34.895;0;181.0;4:59:50.755;18:30:54.317;0:35.999;1:08.398;0:34.895;266.9;Jose Maria LOPEZ;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;3;116;2:19.985;0;;36.753;0;1:09.117;0;34.115;0;180.1;5:02:10.740;18:33:14.302;0:36.753;1:09.117;0:34.115;276.4;Jose Maria LOPEZ;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;3;117;2:20.014;0;;35.928;0;1:09.643;0;34.443;0;180.1;5:04:30.754;18:35:34.316;0:35.928;1:09.643;0:34.443;268.2;Jose Maria LOPEZ;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;3;118;2:19.944;0;;36.071;0;1:08.557;0;35.316;0;180.2;5:06:50.698;18:37:54.260;0:36.071;1:08.557;0:35.316;275.7;Jose Maria LOPEZ;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;3;119;2:18.756;0;;36.082;0;1:08.417;0;34.257;0;181.7;5:09:09.454;18:40:13.016;0:36.082;1:08.417;0:34.257;261.7;Jose Maria LOPEZ;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;3;120;2:17.617;0;;36.395;0;1:07.325;0;33.897;0;183.2;5:11:27.071;18:42:30.633;0:36.395;1:07.325;0:33.897;279.3;Jose Maria LOPEZ;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;3;121;2:18.697;0;;35.887;0;1:08.323;0;34.487;0;181.8;5:13:45.768;18:44:49.330;0:35.887;1:08.323;0:34.487;280.0;Jose Maria LOPEZ;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;3;122;2:30.707;0;B;36.616;0;1:09.832;0;44.259;0;167.3;5:16:16.475;18:47:20.037;0:36.616;1:09.832;0:44.259;255.6;Jose Maria LOPEZ;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;2;123;3:35.512;0;;1:26.088;0;1:15.700;0;53.724;0;117.0;5:19:51.987;18:50:55.549;1:26.088;1:15.700;0:53.724;248.5;Kamui KOBAYASHI;0:00:58.674;LMP1;H;Toyota Gazoo Racing;Toyota;
7;2;124;4:51.920;0;;1:22.323;0;2:05.130;0;1:24.467;0;86.4;5:24:43.907;18:55:47.469;1:22.323;2:05.130;1:24.467;83.7;Kamui KOBAYASHI;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;2;125;5:16.417;0;;1:36.170;0;2:10.347;0;1:29.900;0;79.7;5:30:00.324;19:01:03.886;1:36.170;2:10.347;1:29.900;75.7;Kamui KOBAYASHI;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;2;126;4:22.379;0;;1:40.473;0;1:40.654;0;1:01.252;0;96.1;5:34:22.703;19:05:26.265;1:40.473;1:40.654;1:01.252;80.1;Kamui KOBAYASHI;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;2;127;3:34.627;0;;1:05.201;0;1:32.272;0;57.154;0;117.5;5:37:57.330;19:09:00.892;1:05.201;1:32.272;0:57.154;130.4;Kamui KOBAYASHI;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;2;128;3:19.569;0;;59.264;0;1:30.913;0;49.392;0;126.3;5:41:16.899;19:12:20.461;0:59.264;1:30.913;0:49.392;170.6;Kamui KOBAYASHI;;LMP1;H;Toyota Gazoo Racing;Toyota;
7;2;129;3:28.783;0;;55.909;0;1:34.213;0;58.661;0;120.8;5:44:45.682;19:15:49.244;0:55.909;1:34.213;0:58.661;155.7;Kamui KOBAYASHI;;LMP1;H;Toyota Gazoo Racing;Toyota;
70;3;1;2:37.668;0;;55.549;0;1:06.095;0;36.024;0;157.1;2:37.668;13:33:41.230;0:55.549;1:06.095;0:36.024;247.4;Edward CHEEVER;;LMGTE Am;;MR Racing;Ferrari;
70;3;2;2:22.813;0;;40.632;0;1:05.336;0;36.845;0;176.6;5:00.481;13:36:04.043;0:40.632;1:05.336;0:36.845;255.6;Edward CHEEVER;;LMGTE Am;;MR Racing;Ferrari;
70;3;3;3:24.561;0;B;46.977;0;1:10.741;0;1:26.843;0;123.3;8:25.042;13:39:28.604;0:46.977;1:10.741;1:26.843;224.3;Edward CHEEVER;;LMGTE Am;;MR Racing;Ferrari;
70;3;4;2:56.924;0;;59.056;0;1:16.525;0;41.343;0;142.5;11:21.966;13:42:25.528;0:59.056;1:16.525;0:41.343;218.0;Edward CHEEVER;0:01:00.005;LMGTE Am;;MR Racing;Ferrari;
70;3;5;2:42.907;0;;45.269;0;1:16.620;0;41.018;0;154.8;14:04.873;13:45:08.435;0:45.269;1:16.620;0:41.018;189.4;Edward CHEEVER;;LMGTE Am;;MR Racing;Ferrari;
70;3;6;2:43.449;0;;45.037;0;1:16.358;0;42.054;0;154.3;16:48.322;13:47:51.884;0:45.037;1:16.358;0:42.054;190.4;Edward CHEEVER;;LMGTE Am;;MR Racing;Ferrari;
70;3;7;2:41.113;0;;44.928;0;1:15.368;0;40.817;0;156.5;19:29.435;13:50:32.997;0:44.928;1:15.368;0:40.817;222.0;Edward CHEEVER;;LMGTE Am;;MR Racing;Ferrari;
70;3;8;2:43.745;0;;46.047;0;1:16.059;0;41.639;0;154.0;22:13.180;13:53:16.742;0:46.047;1:16.059;0:41.639;175.6;Edward CHEEVER;;LMGTE Am;;MR Racing;Ferrari;
70;3;9;2:48.031;0;;45.184;0;1:19.688;0;43.159;0;150.1;25:01.211;13:56:04.773;0:45.184;1:19.688;0:43.159;184.9;Edward CHEEVER;;LMGTE Am;;MR Racing;Ferrari;
70;3;10;3:23.825;0;;49.048;0;1:24.205;0;1:10.572;0;123.7;28:25.036;13:59:28.598;0:49.048;1:24.205;1:10.572;180.0;Edward CHEEVER;;LMGTE Am;;MR Racing;Ferrari;
70;3;11;4:12.666;0;;1:25.481;0;1:42.667;0;1:04.518;0;99.8;32:37.702;14:03:41.264;1:25.481;1:42.667;1:04.518;108.3;Edward CHEEVER;;LMGTE Am;;MR Racing;Ferrari;
70;3;12;3:48.191;0;;1:12.169;0;1:37.591;0;58.431;0;110.5;36:25.893;14:07:29.455;1:12.169;1:37.591;0:58.431;103.4;Edward CHEEVER;;LMGTE Am;;MR Racing;Ferrari;
70;3;13;3:28.958;0;;1:04.018;0;1:32.488;0;52.452;0;120.7;39:54.851;14:10:58.413;1:04.018;1:32.488;0:52.452;143.0;Edward CHEEVER;;LMGTE Am;;MR Racing;Ferrari;
70;3;14;4:20.018;0;B;57.233;0;1:24.957;0;1:57.828;0;97.0;44:14.869;14:15:18.431;0:57.233;1:24.957;1:57.828;156.6;Edward CHEEVER;;LMGTE Am;;MR Racing;Ferrari;
70;1;15;3:29.891;0;;1:10.484;0;1:29.854;0;49.553;0;120.1;47:44.760;14:18:48.322;1:10.484;1:29.854;0:49.553;138.6;Motoaki ISHIKAWA;0:01:29.346;LMGTE Am;;MR Racing;Ferrari;
70;1;16;2:57.164;0;;49.593;0;1:22.780;0;44.791;0;142.3;50:41.924;14:21:45.486;0:49.593;1:22.780;0:44.791;169.8;Motoaki ISHIKAWA;;LMGTE Am;;MR Racing;Ferrari;
70;1;17;3:02.491;0;;54.096;0;1:21.808;0;46.587;0;138.2;53:44.415;14:24:47.977;0:54.096;1:21.808;0:46.587;175.9;Motoaki ISHIKAWA;;LMGTE Am;;MR Racing;Ferrari;
70;1;18;2:51.725;0;;46.938;0;1:20.425;0;44.362;0;146.8;56:36.140;14:27:39.702;0:46.938;1:20.425;0:44.362;203.3;Motoaki ISHIKAWA;;LMGTE Am;;MR Racing;Ferrari;
70;1;19;2:51.326;0;;47.589;0;1:20.020;0;43.717;0;147.2;59:27.466;14:30:31.028;0:47.589;1:20.020;0:43.717;201.0;Motoaki ISHIKAWA;;LMGTE Am;;MR Racing;Ferrari;
70;1;20;2:48.123;0;;46.439;0;1:18.558;0;43.126;0;150.0;1:02:15.589;14:33:19.151;0:46.439;1:18.558;0:43.126;202.9;Motoaki ISHIKAWA;;LMGTE Am;;MR Racing;Ferrari;
70;1;21;3:04.084;0;;48.192;0;1:22.393;0;53.499;0;137.0;1:05:19.673;14:36:23.235;0:48.192;1:22.393;0:53.499;163.4;Motoaki ISHIKAWA;;LMGTE Am;;MR Racing;Ferrari;
70;1;22;2:56.485;0;;47.274;0;1:18.330;0;50.881;0;142.9;1:08:16.158;14:39:19.720;0:47.274;1:18.330;0:50.881;190.1;Motoaki ISHIKAWA;;LMGTE Am;;MR Racing;Ferrari;
